Stars,HelpfulVotes,Review,Polarity,sentiment(Polarity)
5,0,"It has its own perks..the sound is pretty good, Alexa works pretty well, the voice recognition is also very smooth, the only complain I would have is it needs constant power suppy, would have been much better if it had wireless capabilities too",0.357777778,Positive
5,1,"Sound Quality of the echo dot 3 is just exceptionally good seeing the size and its form factor.The setup is a really easy process and in no time you are ready to use this amazing Device. Build Quality is also very nice , the device feels solid and the plastic does not feel cheap.A definite buy for those looking for a alexa enabled / Smart Speaker.",0.36973545,Positive
5,0,"It looks like a best friend to understand my requirements. Any sort of songs, bhajan, news can be played at one go. The sound quality is just awesome, can't expect better than this. I have seen a couple of bad feedback recognition voice & their requirement but don't agree to it since we have to call & give clarity to Alexa to understand our choice. Alexa can even operate my firestick tv & can play anything that I want.",0.44,Positive
5,0,I was debating whether to buy the Amazon Echo Dot. I am so glad that I did. My day is now one long musical day - also being connected to most of my equipment is a bonus. Thanks,0.23,Positive
5,0,Amazing! This product is just amazing. You just have to say Alexa no matters how much loud background is it picks up your voice. And sound quality of Alexa is the best. Even hindi can be used very well. It is just like a physically person talking to you.,0.435714286,Positive
5,0,"One of the best product i have got. I love you Alexa. My son listens nursery rhymes whole day. Echo is so smart , it is working exactly what you want .Very very smart device. Once you try echo dot for music you will leave everything.Thank you amazon for providing wonderful product.",0.491836735,Positive
4,0,Well after 4 months of use I am gonna routing thise review .Pros : The product is good . Voice recognition is Indianized to recognise your Indian accent. Sound quality is also good but not loud enough to enjoy music from other room. Voice recognition range is also adequate .Cons : well the only con I found was lag in audio output of video. Well it’s not good to watch video from your phone with your speaker coz sometimes audio lag happens and it really frustrates. Also I am observing the signs of audio now being distorted at loud voice . Although it may be my imagination. Will keep you updated.,0.192361111,Positive
5,0,"Hi Folks,I'm happy with my purchase. Got is for ₹2100 +500 smart bulb. Bass is good enough and sound is also good. There is nothing I could complain of. Helps to create a chill good vibe in my room. The wall mount helps to make it look good, cable organised, and better music acoustic. Purchased mount on Flipkart for ₹800.Using it every day to create a great vibe and positive lifestyle. That's important and I'm happy 😊- Vivek from Goa India",0.485111317,Positive
3,0,I liked the Product. But I realized after using it for a while that when i was using it initially i could see a light on device like blue orange green in different colors for alert reminder etc. basically would give the status. But I am unable to see that now. I tried other options in settings through App but no success. I called Customer care for replacement they mentioned I already passed the date and Can't do anything about it.,0.002777778,Positive
1,2,Worked on first day. Stopped to work from second day. Tried all steps in vain. Not satisfied with the product. Going to return the product,0,Neutral
5,0,"She sings at your command...rather plays songs!! Plays quizzes with you....plays radio stations, wakes you u with music and much much more . What I dislike about her is her very annoying female Indian accent voice. I wish I could set it to British or USA English.",-0.1,Negative
4,0,"The far field voice recognition doesn't work very well with this echo device. The Echo spot did this job much better. Audio quality is not comparable to bluetooth speakers at the same price point, however it does one thing and does that well, which is Alexa integration. It's a joy to have Alexa plan your day and remind you of things that would go on to save your life ! Thanks Alexa! Not much thanks to the audio quality :)",0.30625,Positive
5,0,"Amazon Alexa.. my best friend. When I ask to Alexa it's reply quickly. Sound quality is superb, best response within 2second. When I asked "" Alexa Are You ignoring me?"" It's replied, "" I am not ignoring you."" It's help to reduce your stress, it's make you happy. You get daily news, jokes, poems for kids, etc. O recommended to everyone to buy it without thinking.",0.7,Positive
